"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
479,"AI-XC",20131119122054,1000,1000,"B","N","N","M",767068,5,10599488,"Y",53299,"I'm going to put six because it will have to be six because it won't make sense if I put .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407440684066058
480,"AI-XC",20131119122054,1000,1000,"A","N","Y","F",767254,5,10599494,"Y",53299,"i think that 6.059 is less than 6.0 blank 0 because blank must be a number that is biger than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187014775153639
481,"AI-XC",20131119122054,1000,1000,"2","N","N","M",767259,5,10599542,"Y",53299,"I choose that one because the greater sign is on that one.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
482,"AI-XC",20131119122054,1000,1000,"W","N","N","M",767495,5,10599545,"Y",53299,"because i divided and got the answer one tenth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
483,"AI-XC",20131119122054,1000,1000,"W","Y","","F",767543,5,10599550,"Y",53299,"It has to be a bigger number than 6.059 so I picked 6.090.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708428889438262
484,"AI-XC",20131119122054,1000,1000,"H","N","N","M",767809,5,10599557,"Y",53299,"Because for tenths, hundreths, and thosandths et cetera are kind of like negative #'s you want the digit(s) to be smaller.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0572575414643618
485,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",767947,5,10599564,"Y",53299,"the number 6.059 has a five in the tens colom the other number has to be bigger,so if you put a 6 where the other number is it basically wins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554266245552499
486,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",768210,5,10599568,"Y",53299,"6.060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0474131464908823
487,"AI-XC",20131119122054,1000,1000,"W","N","N","F",768339,5,10599574,"Y",53299,"i think that the missing number is a 6. i think this because 60 is bigger than 59. the answer can also be any number bigger that 59.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
488,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",768473,5,10599580,"Y",53299,"THE MISSING ANSER OF THE QESTION IS SIX BECAUSE  IT IS GRATER THAN THE MOUTH IS POINTING TO THE OTHER ONE THAT HAVE A MISSING SO IT IS SIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436293379279935
489,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",768513,5,10599593,"Y",53299,"6.059 is greater than 6.050 because 59 is greater than 50.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477131645910858
490,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",768540,5,10599600,"Y",53299,"I think  6.0?0  is bigger because the snig says its bigger and i could put any number and make it bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280439056722083
491,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",768543,5,10599611,"Y",53299,"the number 6.0?0 is less then 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182075217146156
492,"AI-XC",20131119122054,1000,1000,"NR","N","Y","M",768586,5,10599617,"Y",53299,"The one that is greater  6.0?0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0178485410392146
493,"AI-XC",20131119122054,1000,1000,"H","Y","N","M",768931,5,10599622,"Y",53299,"6.059 is more than 6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688479910409787
494,"AI-XC",20131119122054,1000,1000,"W","","N","M",768943,5,10599625,"Y",53299,"If you put 6 or more, than the anwser would be wrong because 6 us more than 5 and 5 is in the hundereths place too.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895239663708761
495,"AI-XC",20131119122054,1000,1000,"W","","N","F",779355,5,10599630,"Y",53299,"I think that is correct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
496,"AI-XC",20131119122054,1000,1000,"H","N","N","F",779489,5,10599634,"Y",53299,"the anwser is correct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
497,"AI-XC",20131119122054,1000,1000,"W","N","N","F",779491,5,10599638,"Y",53299,"The answer is wrong,because the sign is pointing the wrong way. the sign is supposed to point towards the other decimal,because its greater than the other number the sign is pointing to.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
498,"AI-XC",20131119122054,1000,1000,"W","Y","N","F",779578,5,10599641,"Y",53299,"I took 59 and thought of the bigger number and it was 9. And so thats what I used for my answer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35482978967435
499,"AI-XC",20131119122054,1000,1000,"H","N","N","M",779632,5,10599643,"Y",53299,"i picked 6 because 6.059 is closer to 6.060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325956958157477
500,"AI-XC",20131119122054,1000,1000,"W","N","N","M",779889,5,10599647,"Y",53299,"the ? mark is a 6 because the value of it is in the tenths and 59 is less than 60.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892082178690802
501,"AI-XC",20131119122054,1000,1000,"W","N","N","F",780085,5,10599651,"Y",53299,"there will be a 6 needed  to make it be gereater then 59.you will have to do this because 60 is higher number then 59. this is how i got my answer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842123326575965
502,"AI-XC",20131119122054,1000,1000,"NR","","N","F",780304,5,10599655,"Y",53299,"If 6.059 is less then 6.0?0 it would have to be higher than 59 and would have to be one digit and I know that 6 was higher because there is a zero after it so I know it would be higher.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809990132906046
503,"AI-XC",20131119122054,1000,1000,"NR","","N","F",780437,5,10599659,"Y",53299,"IN the question mark space I think there should be a 7 because if you round up 6.059 it would go to 6.060, so in order for 6.0?0 to be greater the ? has to =7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674103261192381
504,"AI-XC",20131119122054,1000,1000,"NR","","N","M",780569,5,10599665,"Y",53299,"I chose six because it would make it a larger number than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898526342517218
505,"AI-XC",20131119122054,1000,1000,"NR","","N","F",780572,5,10599670,"Y",53299,"6.059 is lss than 6.060 so it would make sense since 6.060 is bigger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88811014249118
506,"AI-XC",20131119122054,1000,1000,"W","N","N","F",780967,5,10599675,"Y",53299,"since this is pointing to the left number, this means the number has to be bigger than the other so instead of 5, it has to be 6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587124251826923
507,"AI-XC",20131119122054,1000,1000,"B","Y","","F",781002,5,10599680,"Y",53299,"becaue  it is gatr din 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
508,"AI-XC",20131119122054,1000,1000,"A","N","N","F",781310,5,10599693,"Y",53299,"6 because 6.060 is greater than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
509,"AI-XC",20131119122054,1000,1000,"NR","","","F",781381,5,10599699,"Y",53299,"This will complete the comparison because it is a higher number than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127016031240267
510,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",781498,5,10599709,"Y",53299,"6.060 is greater then 6.059 because 60 is greater then 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970858146737845
511,"AI-XC",20131119122054,1000,1000,"W","N","N","M",781599,5,10599716,"Y",53299,"6.059 is less than 6.060 because the hundreths place in 6.060 is greater than that of 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969915037538044
512,"AI-XC",20131119122054,1000,1000,"A","N","N","M",781600,5,10599722,"Y",53299,"I chose this answer because it is higher than 6.059 also you can choose any number but the number you chose has to be higher than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212889143744521
513,"AI-XC",20131119122054,1000,1000,"NR","","","M",781664,5,10599725,"Y",53299,"I know my awnser is correct because the digit must bigger than 6.059 because the symbol on the picture says it's greater than and I know a digit bigger than 6.059 is 6.060.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599333456660868
514,"AI-XC",20131119122054,1000,1000,"NR","","","F",781670,5,10599731,"Y",53299,"i got 6.060 because I rounded 59 up to 60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371727395886092
515,"AI-XC",20131119122054,1000,1000,"H","N","N","M",781913,5,10599738,"Y",53299,"my answere is 59 because if you add the 59 to the end of the 6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111556636448449
516,"AI-XC",20131119122054,1000,1000,"A","N","Y","F",782101,5,10599744,"Y",53299,"I choose this answer because 6.080 is bigger than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338950868839598
517,"AI-XC",20131119122054,1000,1000,"W","N","","F",782146,5,10599748,"Y",53299,"6.0?0 is bigger because the is a 0 at the end and will probly have a 5,6,7,8,9 at the left of that #",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549962062302124
518,"AI-XC",20131119122054,1000,1000,"NR","","","F",782439,5,10599753,"Y",53299,"The answer can be 6,7,8,9 because the small # is 6.059 and the big # has to be bigger to make the comparison a true statement.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485002303186957
519,"AI-XC",20131119122054,1000,1000,"W","N","N","F",782664,5,10599758,"Y",53299,"well 6.059 can only be overdone by a 6 or up so i chose the highest one up wich was 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420712296124745
520,"AI-XC",20131119122054,1000,1000,"B","","","M",782988,5,10599766,"Y",53299,"i would put 6 there because 60 is bigger than 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
521,"AI-XC",20131119122054,1000,1000,"W","N","N","F",783498,5,10599772,"Y",53299,"because 60 is greater then 59.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869127855259821
522,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",783658,5,10599776,"Y",53299,"I now if there is not a hundered in one of answers and no thoundsents that is the answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
523,"AI-XC",20131119122054,1000,1000,"W","N","Y","M",783683,5,10599781,"Y",53299,"6.059is leas then 6.060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5926976628814
524,"AI-XC",20131119122054,1000,1000,"W","N","N","F",783684,5,10599784,"Y",53299,"it is like that because the ?0 makes it just a little bit bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0778947635240428
525,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",784025,5,10599787,"Y",53299,"6.059<6.050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
526,"AI-XC",20131119122054,1000,1000,"W","N","N","F",784446,5,10599792,"Y",53299,"I think it would be 6 because 60 is biger than 59.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
527,"AI-XC",20131119122054,1000,1000,"H","","","M",784621,5,10599797,"Y",53299,"The number that goes in the missing blank i think is six because sixty is one higher than fifty-nine and the mouth eats the biggest number.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947102145949852
528,"AI-XC",20131119122054,1000,1000,"B","","N","F",784854,5,10599807,"Y",53299,"i  think  6.059 is greater than  6.040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
529,"AI-XC",20131119122054,1000,1000,"I","Y","","M",785083,5,10599813,"Y",53299,"it is a big number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
530,"AI-XC",20131119122054,1000,1000,"A","N","N","M",785400,5,10599819,"Y",53299,"6.060 > 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560130842545192
531,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",785461,5,10599829,"Y",53299,"it is six because 6.060 is greater than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
532,"AI-XC",20131119122054,1000,1000,"H","N","N","F",785509,5,10599836,"Y",53299,"Well i belive it will be a 2 well if you look at 6.059 then look at 6.0?0 ware is the quswtion mark it is in the thenths place i know that for qa fact because you start at the left yhen work your way to the right.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0902908295418264
533,"AI-XC",20131119122054,1000,1000,"W","N","N","F",785638,5,10599842,"Y",53299,"if you have 6.059 and your compairing it to 6.0?0 if the incomplete number has to be bigger then you need to make the incomplete number a slightly bigger number as I just did",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310091422576218
534,"AI-XC",20131119122054,1000,1000,"B","N","N","F",785641,5,10599845,"Y",53299,"if you put a two digit number that is targer than 59 the that number will be greater.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820895879046069
535,"AI-XC",20131119122054,1000,1000,"W","","","M",785783,5,10599850,"Y",53299,"6.060 is 0.01 more.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358257998264302
536,"AI-XC",20131119122054,1000,1000,"W","N","N","F",785792,5,10599856,"Y",53299,"6.059 is less than 6.060.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892936795557385
537,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",786269,5,10599862,"Y",53299,"6.060. This must be the answer because it needs to be a big number or it can be another number like 6.070 or bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653886387015136
538,"AI-XC",20131119122054,1000,1000,"W","N","N","F",786289,5,10599865,"Y",53299,"the missing number in this comparison is 6 because if you just look at the last two numers in each numer you will see that 60 is greater than 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929124903120175
539,"AI-XC",20131119122054,1000,1000,"W","N","N","F",786310,5,10599871,"Y",53299,"I got my answer because 70 is greater than 59,and it ends in a zero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889147185215347
540,"AI-XC",20131119122054,1000,1000,"W","N","N","F",786626,5,10599876,"Y",53299,"6.059 is smaller than a lot of different tens. So you can have many different answers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12055433654772
541,"AI-XC",20131119122054,1000,1000,"H","","","M",786688,5,10599882,"Y",53299,"Any number that that has a greater value,numbers 6-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173135235216666
542,"AI-XC",20131119122054,1000,1000,"W","N","N","M",786901,5,10599885,"Y",53299,"the ? can mean 6 through 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185012591439413
543,"AI-XC",20131119122054,1000,1000,"W","Y","N","F",786907,5,10599890,"Y",53299,"i dont know, sorry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
544,"AI-XC",20131119122054,1000,1000,"NR","","","F",786965,5,10599896,"Y",53299,"i will pick 60 bexcaus it is higher than 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995255599034568
545,"AI-XC",20131119122054,1000,1000,"A","N","N","F",786991,5,10599902,"Y",53299,"It is 6.060 because it is higher than 6.059 and it gave us 6.0?0 so it had a 0 at the end.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690722237826925
546,"AI-XC",20131119122054,1000,1000,"W","N","N","M",787189,5,10599905,"Y",53299,"6.0?0 means 6.050 because 6.059 is a greater number so it would have to be a close number to 6.059 to be 6.050.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435922326775403
547,"AI-XC",20131119122054,1000,1000,"B","N","N","F",787305,5,10599910,"Y",53299,"6.059 is less then 6.0?0. So you need a number that would make that statement true. in other word pick a number that will make 6.0?0 greater than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48190220091353
548,"AI-XC",20131119122054,1000,1000,"NR","","","M",787428,5,10599915,"Y",53299,"because it could be 6.060 or aney other number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326308845086334
549,"AI-XC",20131119122054,1000,1000,"W","","","F",787552,5,10599921,"Y",53299,"it would have to be a 6 cause if it was lower then it would not be right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266449360812131
550,"AI-XC",20131119122054,1000,1000,"W","Y","","F",787640,5,10599924,"Y",53299,"NO IT NOT BECOUSE 6.59 IS BIGGER THAN THE EATHER ONE BECOUSE IT I9S WAY SMALLER THAN THE EITHER ONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0461490284959093
551,"AI-XC",20131119122054,1000,1000,"H","N","Y","F",787704,5,10599929,"Y",53299,"ummm well 6.056 is less than 6.0?0 because wat happend if the ? was a 7 or a greater number so thats why the 6.059 is less that 6.0?0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567178899539135
552,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",787851,5,10599934,"Y",53299,"you could put a bigger number so it could be correct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
553,"AI-XC",20131119122054,1000,1000,"H","N","N","F",787909,5,10599939,"Y",53299,"I got 6.060 because 6.060 has greater value than 6.059. 6.060 is one more greater than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99424138171307
554,"AI-XC",20131119122054,1000,1000,"W","N","N","F",788022,5,10599946,"Y",53299,"I divided 1 by 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
555,"AI-XC",20131119122054,1000,1000,"W","","","F",788121,5,10599951,"Y",53299,"If you make it a six than its bigger than six and fifty nine thousandths but its not much bigger its only by one number.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462965028744926
556,"AI-XC",20131119122054,1000,1000,"H","N","N","M",788152,5,10599956,"Y",53299,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
557,"AI-XC",20131119122054,1000,1000,"W","N","N","F",788245,5,10599961,"Y",53299,"it is 6 because 60 is greater than 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
558,"AI-XC",20131119122054,1000,1000,"H","Y","Y","M",788281,5,10599963,"Y",53299,"the big one is the 6.059 then the uther one",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
559,"AI-XC",20131119122054,1000,1000,"W","N","N","M",788292,5,10599967,"Y",53299,"the answer could be any number above 5 because the number in the equation is 6.059 so any thing bigger would work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319692704546881
560,"AI-XC",20131119122054,1000,1000,"NR","N","","F",788393,5,10599972,"Y",53299,"i think it would be 6.060 because it is one over 59 that makes it bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885864652493044
561,"AI-XC",20131119122054,1000,1000,"NR","","","F",788513,5,10599978,"Y",53299,"The higher the number is the less amount it has. 6.059 would be less than 6.40.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0614385012323826
562,"AI-XC",20131119122054,1000,1000,"H","","Y","M",788559,5,10599986,"Y",53299,"I came up with 6 because it is grater than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640042262103291
563,"AI-XC",20131119122054,1000,1000,"W","N","N","M",788728,5,10599993,"Y",53299,"I would put 6 in he slot because i played equaivilencey with the numbers and 6 would make the second number bigger.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629718842264917
564,"AI-XC",20131119122054,1000,1000,"W","","","F",789102,5,10599999,"Y",53299,"I just make it two numbers bigger because it will be larger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180396807300408
565,"AI-XC",20131119122054,1000,1000,"H","N","N","F",789272,5,10600008,"Y",53299,"6.059 is less than 6.070 because 70 is more than 59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992263914774761
566,"AI-XC",20131119122054,1000,1000,"H","N","Y","M",789330,5,10600017,"Y",53299,"It is 6 beacause 6 is bigger than 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
567,"AI-XC",20131119122054,1000,1000,"W","","","M",789410,5,10600022,"Y",53299,"6.060 is bigger than 6.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932426688838561
568,"AI-XC",20131119122054,1000,1000,"W","","","M",789411,5,10600025,"Y",53299,"The digit has to be bigger than 6.059.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0472775847431766
569,"AI-XC",20131119122054,1000,1000,"W","N","N","F",789789,5,10600030,"Y",53299,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
570,"AI-XC",20131119122054,1000,1000,"P","","","M",789802,5,10600035,"Y",53299,"it is number 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175340234776463
571,"AI-XC",20131119122054,1000,1000,"W","Y","N","M",789832,5,10600041,"Y",53299,"put a 6 there to make it true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082204774303185
572,"AI-XC",20131119122054,1000,1000,"W","N","N","M",789845,5,10600043,"Y",53299,"6.059 can be smaller than 6.060,6.070,6.080,or6.090. This explains that 6.059 can be smaller than 4 different numbers. Therefore this comparison can be true.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879465030167323
573,"AI-XC",20131119122054,1000,1000,"H","","","M",789933,5,10600047,"Y",53299,"I think that the answer is 6.060 because, taht is the next number that could fill in the question mark.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617432095687416
574,"AI-XC",20131119122054,1000,1000,"W","N","N","M",789991,5,10600053,"Y",53299,"I did Keep Change Flip,divided,and got my answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
